hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.11076388888888888,2.633540274093994,0.0392066120848528,3.281865292856393,1.0,33.604166666666664,5.080430887323956,0.07155727680403608,2633.5402740939944,3012,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,37,2,1,9,0.5,0.02702702702702703,0.5,1,1.0,50.7145,63.768049999999995,0,0,0,0,0.6480000000000001,0.648,0.3
0.03296440972222222,3.153102813586585,0.03765200590533211,3.49206518386447,1.0,35.083333333333336,5.112289814702254,0.004687596183109891,3153.102813586584,3012,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,30,2,1,11,0.5,0.03333333333333333,0.5,1,1.0,53.1445,67.4069,0,0,0,0,0.6480000000000001,0.648,0.3
0.09950086805555554,2.468339131267326,0.040693991068235236,3.2472604954752935,1.0,32.333333333333336,5.051044741785771,0.05880687698732031,2468.339131267326,3012,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,3,1,8,0.3333333333333333,0.027777777777777776,1.0,1,1.0,51.256,64.00514999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.06453993055555556,3.5148249471545223,0.03556196547919555,3.7871904430402217,1.0,47.208333333333336,5.504845216463228,0.02897796507636,3514.8249471545223,3013,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,42,1,1,2,1.0,0.023809523809523808,1.0,1,1.0,50.3895,72.85589999999998,0,0,0,0,0.6480000000000001,0.648,0.3
0.0024739583333333332,2.898729402543888,0.04147661953892679,3.33734905142111,1.0,39.458333333333336,5.3004353062477465,0.03900266120559346,2898.729402543888,3013,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,3,3,9,1.0,0.07894736842105263,1.0,3,1.0,50.900499999999994,73.7405,0,0,0,0,0.6480000000000001,0.648,0.3
0.03795572916666667,3.910407090948148,0.03921773856876183,4.467799768904995,0.6458333333333334,46.125,5.47590019975832,0.0012620094020951665,3910.4070909481457,3013,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,34,1,1,5,1.0,0.029411764705882353,1.0,1,1.0,51.1305,59.503249999999994,0,0,0,0,0.6480000000000001,0.648,0.3
0.016796875,2.581769382776533,0.03936124998316509,3.8363143349912594,0.875,42.770833333333336,5.415183630125189,0.022564374983165093,2581.769382776533,3013,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,6,3,11,0.5,0.07894736842105263,0.75,3,1.0,50.9055,63.46154999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.016471354166666667,2.002008188938652,0.04203650815202806,3.4972293615569447,0.9791666666666666,39.4375,5.309038915472293,0.025565153985361393,2002.008188938651,3014,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,32,3,2,11,0.6666666666666666,0.0625,1.0,2,1.0,52.092,74.8748,0,0,0,0,0.6480000000000001,0.648,0.3
0.0011935763888888888,3.183965321829243,0.04444263190332106,3.590188909377646,1.0,29.1875,4.928811848718231,0.04324905551443217,3183.9653218292447,3014,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,37,4,0,10,0.0,0.0,0.0,0,1.0,51.085499999999996,60.16174999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.0003255208333333333,4.665874215018228,0.04072561167415043,3.722618154528601,1.0,38.75,5.304708708953046,0.0404000908408171,4665.874215018228,3014,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,37,3,1,9,0.3333333333333333,0.02702702702702703,0.3333333333333333,1,1.0,50.349000000000004,55.36485,0,0,0,0,0.6480000000000001,0.648,0.3
